nombre_compania;contacto_compania;correo_compania;telefono_compania;tipo;nombre;correo;telefono;fecha_registro;direccion;ciudad;codigo_postal;region;producto;categoria_producto;cantidad;precio_unitario
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Catherine Hawkins;commodo@odioPhasellus.net;038-742-8205;28/12/2012;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Cilantro;Spices & Herbs;4;394.58
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Catherine Hawkins;commodo@odioPhasellus.net;038-742-8205;28/12/2012;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Lemon / Lime juice;Various Groceries;2;63.73
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Catherine Hawkins;commodo@odioPhasellus.net;038-742-8205;28/12/2012;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Carrots;Fresh Vegetables;5;344.38
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Pizza night;Themed Meals;2;182.83
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Turkey;Meat;2;138.53
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Habanero;Fresh Vegetables;1;499.21
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Shortening;Baking;2;231.05
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Mussels;Seafood;3;447.48
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Cilantro;Spices & Herbs;4;394.58
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Corn;Fresh Vegetables;4;491.24
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Rum;Beverages;3;201.54
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Ice cream / Sorbet;Frozen;4;165.65
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Willy Wonka;wwonka@chocolate.com;075-224-7634;17/09/2011;661-322 Est Rd.;Lewiston;63346;ME;Cherries;Fresh Fruits;4;93.62
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Willy Wonka;wwonka@chocolate.com;075-224-7634;17/09/2011;661-322 Est Rd.;Lewiston;63346;ME;Cheddar;Cheese;5;207.91
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Willy Wonka;wwonka@chocolate.com;075-224-7634;17/09/2011;661-322 Est Rd.;Lewiston;63346;ME;Garlic;Spices & Herbs;5;367.34
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Willy Wonka;wwonka@chocolate.com;075-224-7634;17/09/2011;661-322 Est Rd.;Lewiston;63346;ME;Relish;Condiments / Sauces;3;445.58
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Willy Wonka;wwonka@chocolate.com;075-224-7634;17/09/2011;661-322 Est Rd.;Lewiston;63346;ME;Pita bread;Baked Goods;5;95.9
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Vegetables;Frozen;3;10.2
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Cucumbers;Fresh Vegetables;5;239.69
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Cereal;Various Groceries;5;301.76
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Sandwich slices;Cheese;2;478
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Mac & cheese;Various Groceries;2;56.58
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Sour cream;Dairy;1;344.24
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Claire Cox;eu@cursuset.co.uk;039-461-0682;20/09/2018;171-6697 Lacus, Av.;Paradise;72463;Nevada;Nuts / Seeds;Snacks;3;420.53
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Claire Cox;eu@cursuset.co.uk;039-461-0682;20/09/2018;171-6697 Lacus, Av.;Paradise;72463;Nevada;Salad dressing;Condiments / Sauces;1;415.11
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Claire Cox;eu@cursuset.co.uk;039-461-0682;20/09/2018;171-6697 Lacus, Av.;Paradise;72463;Nevada;Pretzels;Snacks;1;422.7
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Claire Cox;eu@cursuset.co.uk;039-461-0682;20/09/2018;171-6697 Lacus, Av.;Paradise;72463;Nevada;Hot sauce;Condiments / Sauces;5;433.27
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Claire Cox;eu@cursuset.co.uk;039-461-0682;20/09/2018;171-6697 Lacus, Av.;Paradise;72463;Nevada;Dried fruit;Snacks;4;72.42
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Claire Cox;eu@cursuset.co.uk;039-461-0682;20/09/2018;171-6697 Lacus, Av.;Paradise;72463;Nevada;Lobster;Seafood;3;38.44
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Claire Cox;eu@cursuset.co.uk;039-461-0682;20/09/2018;171-6697 Lacus, Av.;Paradise;72463;Nevada;Apples;Fresh Fruits;1;356.18
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Claire Cox;eu@cursuset.co.uk;039-461-0682;20/09/2018;171-6697 Lacus, Av.;Paradise;72463;Nevada;Coffee / Filters;Various Groceries;5;65.01
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Megan Newman;Sed.eu@Nam.co.uk;095-966-6534;2/04/2018;7895 Non Avenue;Fort Wayne;67631;IN;Popcorn;Snacks;3;143.92
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Megan Newman;Sed.eu@Nam.co.uk;095-966-6534;2/04/2018;7895 Non Avenue;Fort Wayne;67631;IN;Juice concentrate;Frozen;3;119.83
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Megan Newman;Sed.eu@Nam.co.uk;095-966-6534;2/04/2018;7895 Non Avenue;Fort Wayne;67631;IN;Burritos;Frozen;3;295.24
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Megan Newman;Sed.eu@Nam.co.uk;095-966-6534;2/04/2018;7895 Non Avenue;Fort Wayne;67631;IN;Gin;Beverages;5;351.44
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Megan Newman;Sed.eu@Nam.co.uk;095-966-6534;2/04/2018;7895 Non Avenue;Fort Wayne;67631;IN;Oysters;Seafood;3;202.99
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Megan Newman;Sed.eu@Nam.co.uk;095-966-6534;2/04/2018;7895 Non Avenue;Fort Wayne;67631;IN;Mussels;Seafood;5;447.48
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Megan Newman;Sed.eu@Nam.co.uk;095-966-6534;2/04/2018;7895 Non Avenue;Fort Wayne;67631;IN;Oregano;Spices & Herbs;5;389.82
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Megan Newman;Sed.eu@Nam.co.uk;095-966-6534;2/04/2018;7895 Non Avenue;Fort Wayne;67631;IN;Avocados;Fresh Fruits;1;369.58
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Cheyenne Gilliam;ipsum@elitNulla.edu;049-045-0633;25/06/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Pita bread;Baked Goods;4;95.9
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Cheyenne Gilliam;ipsum@elitNulla.edu;049-045-0633;25/06/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Popcorn;Snacks;2;143.92
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Cheyenne Gilliam;ipsum@elitNulla.edu;049-045-0633;25/06/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Donuts / Pastries;Baked Goods;2;149.57
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Cheyenne Gilliam;ipsum@elitNulla.edu;049-045-0633;25/06/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Beef;Meat;5;289.36
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Cheyenne Gilliam;ipsum@elitNulla.edu;049-045-0633;25/06/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Tuna / Chicken;Canned Foods;1;191.68
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Cheyenne Gilliam;ipsum@elitNulla.edu;049-045-0633;25/06/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Sandwich slices;Cheese;5;478
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Christopher Rocha;tortor@odio.co.uk;060-369-3905;11/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Mac & cheese;Various Groceries;3;56.58
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Christopher Rocha;tortor@odio.co.uk;060-369-3905;11/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Oranges;Fresh Fruits;1;387.88
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Christopher Rocha;tortor@odio.co.uk;060-369-3905;11/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Cinnamon;Spices & Herbs;5;206.26
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Christopher Rocha;tortor@odio.co.uk;060-369-3905;11/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Melon;Fresh Fruits;2;4.44
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Christopher Rocha;tortor@odio.co.uk;060-369-3905;11/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Feta;Cheese;2;477.93
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Christopher Rocha;tortor@odio.co.uk;060-369-3905;11/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Chocolate chips / Cocoa;Baking;3;206.69
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Christopher Rocha;tortor@odio.co.uk;060-369-3905;11/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Chicken;Meat;5;323.24
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Christopher Rocha;tortor@odio.co.uk;060-369-3905;11/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Parsley;Spices & Herbs;3;125.31
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Christopher Rocha;tortor@odio.co.uk;060-369-3905;11/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Cucumbers;Fresh Vegetables;2;239.69
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Christopher Rocha;tortor@odio.co.uk;060-369-3905;11/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Spaghetti night;Themed Meals;5;487.3
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Harper House;enim.gravida@auctorullamcorpernisl.org;062-284-7521;16/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Asparagus;Fresh Vegetables;5;346.43
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Harper House;enim.gravida@auctorullamcorpernisl.org;062-284-7521;16/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Shrimp;Seafood;3;483.14
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Harper House;enim.gravida@auctorullamcorpernisl.org;062-284-7521;16/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Baby food;Baby Stuff;2;215.26
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Harper House;enim.gravida@auctorullamcorpernisl.org;062-284-7521;16/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Lemons / Limes;Fresh Fruits;5;219.45
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Harper House;enim.gravida@auctorullamcorpernisl.org;062-284-7521;16/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Pasta sauce;Condiments / Sauces;4;59.06
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Harper House;enim.gravida@auctorullamcorpernisl.org;062-284-7521;16/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Popsicles;Frozen;5;129.18
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Harper House;enim.gravida@auctorullamcorpernisl.org;062-284-7521;16/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Plums;Fresh Fruits;5;207.86
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Harper House;enim.gravida@auctorullamcorpernisl.org;062-284-7521;16/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Fries / Tater tots;Frozen;2;128.53
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Harper House;enim.gravida@auctorullamcorpernisl.org;062-284-7521;16/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Peanut butter;Various Groceries;2;27.14
Libero Institute;Carter Whitney;ante.Nunc.mauris@cursusdiam.edu;006-698-7234;C;Harper House;enim.gravida@auctorullamcorpernisl.org;062-284-7521;16/01/2014;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Pasta;Various Groceries;1;295.89
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;P;Xaviera Black;ornare.libero.at@nuncnullavulputate.ca;068-468-9516;8/02/2016;Ap #893-2758 In Rd.;Naperville;64356;IL;Cauliflower;Fresh Vegetables;3;282.26
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;P;Xaviera Black;ornare.libero.at@nuncnullavulputate.ca;068-468-9516;8/02/2016;Ap #893-2758 In Rd.;Naperville;64356;IL;Yogurt;Dairy;4;308.47
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;P;Xaviera Black;ornare.libero.at@nuncnullavulputate.ca;068-468-9516;8/02/2016;Ap #893-2758 In Rd.;Naperville;64356;IL;Broth;Canned Foods;1;220.98
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;P;Xaviera Black;ornare.libero.at@nuncnullavulputate.ca;068-468-9516;8/02/2016;Ap #893-2758 In Rd.;Naperville;64356;IL;Onions;Fresh Vegetables;2;464.72
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;P;Xaviera Black;ornare.libero.at@nuncnullavulputate.ca;068-468-9516;8/02/2016;Ap #893-2758 In Rd.;Naperville;64356;IL;Squash;Fresh Vegetables;5;299.29
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;P;Xaviera Black;ornare.libero.at@nuncnullavulputate.ca;068-468-9516;8/02/2016;Ap #893-2758 In Rd.;Naperville;64356;IL;Pasta sauce;Condiments / Sauces;2;59.06
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;P;Vernon Snow;Nullam.suscipit.est@nuncid.com;018-581-8948;4/04/2016;4326 A, Road;Las Vegas;97695;Nevada;Apples;Fresh Fruits;2;356.18
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;P;Vernon Snow;Nullam.suscipit.est@nuncid.com;018-581-8948;4/04/2016;4326 A, Road;Las Vegas;97695;Nevada;Goat cheese;Cheese;5;432.02
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;P;Vernon Snow;Nullam.suscipit.est@nuncid.com;018-581-8948;4/04/2016;4326 A, Road;Las Vegas;97695;Nevada;Crackers;Snacks;1;40.29
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Flavia Slater;ut.molestie.in@mollisDuissit.com;018-085-8936;28/02/2017;661-322 Est Rd.;Lewiston;63346;ME;Bouillon cubes;Various Groceries;3;408.26
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Ariana Valentine;eu.neque.pellentesque@sedtortor.co.uk;025-747-3218;16/11/2018;6968 Ipsum Av.;Saint Paul;43755;MN;Mussels;Seafood;4;447.48
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Ariana Valentine;eu.neque.pellentesque@sedtortor.co.uk;025-747-3218;16/11/2018;6968 Ipsum Av.;Saint Paul;43755;MN;Corn;Fresh Vegetables;2;491.24
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Ariana Valentine;eu.neque.pellentesque@sedtortor.co.uk;025-747-3218;16/11/2018;6968 Ipsum Av.;Saint Paul;43755;MN;Soy sauce;Condiments / Sauces;4;409.4
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Ariana Valentine;eu.neque.pellentesque@sedtortor.co.uk;025-747-3218;16/11/2018;6968 Ipsum Av.;Saint Paul;43755;MN;Pie! Pie! Pie!;Baked Goods;5;311.25
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Ariana Valentine;eu.neque.pellentesque@sedtortor.co.uk;025-747-3218;16/11/2018;6968 Ipsum Av.;Saint Paul;43755;MN;Cherries;Fresh Fruits;1;93.62
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Ariana Valentine;eu.neque.pellentesque@sedtortor.co.uk;025-747-3218;16/11/2018;6968 Ipsum Av.;Saint Paul;43755;MN;Hot sauce;Condiments / Sauces;3;433.27
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Ariana Valentine;eu.neque.pellentesque@sedtortor.co.uk;025-747-3218;16/11/2018;6968 Ipsum Av.;Saint Paul;43755;MN;Oregano;Spices & Herbs;3;389.82
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Allistair Mcguire;Ut.tincidunt@molestie.org;085-458-8174;10/08/2015;9603 Augue. Road;Athens;13020;Georgia;Melon;Fresh Fruits;1;4.44
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Allistair Mcguire;Ut.tincidunt@molestie.org;085-458-8174;10/08/2015;9603 Augue. Road;Athens;13020;Georgia;Whipped cream;Dairy;3;197.89
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Allistair Mcguire;Ut.tincidunt@molestie.org;085-458-8174;10/08/2015;9603 Augue. Road;Athens;13020;Georgia;Cream cheese;Cheese;5;389.07
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Kim Maldonado;Quisque.ac@atpede.net;094-709-9573;2/02/2011;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Lotion;Baby Stuff;4;305.7
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Kim Maldonado;Quisque.ac@atpede.net;094-709-9573;2/02/2011;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Cat litter;Pets;5;390.87
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Kim Maldonado;Quisque.ac@atpede.net;094-709-9573;2/02/2011;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Peaches;Fresh Fruits;5;283.15
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Kim Maldonado;Quisque.ac@atpede.net;094-709-9573;2/02/2011;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Hot dogs;Meat;5;479.47
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Kim Maldonado;Quisque.ac@atpede.net;094-709-9573;2/02/2011;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Lemon / Lime juice;Various Groceries;3;63.73
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Kim Maldonado;Quisque.ac@atpede.net;094-709-9573;2/02/2011;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Lemons / Limes;Fresh Fruits;1;219.45
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Kim Maldonado;Quisque.ac@atpede.net;094-709-9573;2/02/2011;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Sak?;Beverages;4;333.12
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Chocolate chips / Cocoa;Baking;1;206.69
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Onions;Fresh Vegetables;3;464.72
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Red pepper;Spices & Herbs;4;376.41
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Parsley;Spices & Herbs;2;125.31
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Fries / Tater tots;Frozen;5;128.53
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Pizza night;Themed Meals;2;182.83
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Hop Mccarthy;orci.Ut@risusMorbimetus.co.uk;072-923-3338;30/12/2015;5681 Netus Rd.;Salem;73705;OR;Vegetables;Frozen;2;10.2
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Hop Mccarthy;orci.Ut@risusMorbimetus.co.uk;072-923-3338;30/12/2015;5681 Netus Rd.;Salem;73705;OR;Broccoli;Fresh Vegetables;1;13.65
Auctor Corp.;Tate Schultz;dui.nec.tempus@Praesenteu.com;065-343-9352;C;Hop Mccarthy;orci.Ut@risusMorbimetus.co.uk;072-923-3338;30/12/2015;5681 Netus Rd.;Salem;73705;OR;Olive oil;Various Groceries;1;79.5
Phasellus At Industries;Serena Henry;dis.parturient@diamDuismi.org;028-160-9039;P;Jaime Bowers;libero.et.tristique@porta.com;013-927-7223;24/01/2011;P.O. Box 568, 5077 Morbi Avenue;Jackson;90560;Mississippi;Parmesan;Cheese;5;223.43
Phasellus At Industries;Serena Henry;dis.parturient@diamDuismi.org;028-160-9039;P;Jaime Bowers;libero.et.tristique@porta.com;013-927-7223;24/01/2011;P.O. Box 568, 5077 Morbi Avenue;Jackson;90560;Mississippi;Tuna / Chicken;Canned Foods;5;191.68
Phasellus At Industries;Serena Henry;dis.parturient@diamDuismi.org;028-160-9039;P;Jaime Bowers;libero.et.tristique@porta.com;013-927-7223;24/01/2011;P.O. Box 568, 5077 Morbi Avenue;Jackson;90560;Mississippi;Apples;Fresh Fruits;1;356.18
